WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long,ï»¿WELL ID
00/14-14-074-25W4/0,DELTASTREAM MARTENH 14-14-74-25,498318,A0KC,Horizon Drilling Inc.,51,23 Nov 2020 03:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-11-23,14074254,48,11,2020.0,14074254,55.41003099,-113.7246576,
16/04-13-077-06W4/2,MEG AQ1P HARDY 4-13-77-6,482690,0Y52,Precision Drilling Corporation,140,22 Nov 2020 06:00:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-11-23,13077064,48,11,2020.0,13077064,55.67179051,-110.7821394,
00/10-07-078-13W6/0,BIR 4-4 HZ PCOUPES 10-7-78-13,498603,0Z41,Ensign Drilling Inc.,137,22 Nov 2020 10:30:00 PM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Drill To LD,2020-11-23,7078136,48,11,2020.0,7078136,55.74489822,-119.9915251,
04/01-06-045-11W5/0,WESTBRICK 104 HZ BRAZR 1-6-45-11,498152,A08C,Savanna Drilling Corp.,652,19 Aug 2020 03:15:00 AM,Drayton Valley,A5WB,Westbrick Energy Ltd.,,Drill To LD,2020-08-19,6045115,34,8,2020.0,6045115,52.8507397,-115.5732105,
00/03-20-050-22W5/0,TOURMALINE HZ LAMBERT 3-20-50-22,497488,A6PR,Nabors Drilling Canada Limited,34,19 Aug 2020 08:00:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2020-08-19,20050225,34,8,2020.0,20050225,53.33052976,-117.17047279999998,
02/10-35-063-19W5/0,RIDGEBACK 102 HZ KAYBOB 10-35-63-19,496931,0Y52,Precision Drilling Corporation,463,19 Aug 2020 05:00:00 AM,St. Albert,A7G2,Ridgeback Resources Inc.,,Drill To LD,2020-08-19,35063195,34,8,2020.0,35063195,54.49430674,-116.7486313,
09/13-12-077-06W4/2,MEG AP10P HARDY 13-12-77-6,452929,0Y52,Precision Drilling Corporation,140,18 Aug 2020 01:45:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Resumption,2020-08-19,12077064,34,8,2020.0,12077064,55.65715748,-110.7821393,
00/10-34-077-08W6/0,TOURMALINE HZ VALHALLA 10-34-77-8,497917,0Y52,Precision Drilling Corporation,541,19 Aug 2020 06:30:00 AM,Grande Prairie,A573,Tourmaline Oil Corp.,,Resumption,2020-08-19,34077086,34,8,2020.0,34077086,55.7158272,-119.1381494,
06/04-35-094-06W4/0,SUNCOR P122P1 FIREBAG 4-35-94-6,496409,A6PR,Nabors Drilling Canada Limited,102,19 Aug 2020 03:45:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-08-19,35094064,34,8,2020.0,35094064,57.19888529,-110.8375639,
02/04-21-043-13W5/0,BIRCHILL BRAZR 4-21-43-13,498418,A0KC,Horizon Drilling Inc.,43,23 Sep 2020 04:00:00 PM,Drayton Valley,A6WF,Birchill Canada Corp.,,Drill To LD,2020-09-24,21043135,39,9,2020.0,21043135,52.71971138,-115.8149684,
00/14-01-054-19W5/0,PEYTO EDSON 14-1-54-19,498274,0Z41,Ensign Drilling Inc.,T401,23 Sep 2020 07:45:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-09-24,1054195,39,9,2020.0,1054195,53.63578089,-116.6548689,
02/16-14-057-18W4/0,SPL 15-11 HZ 102 UKALTA 16-14-57-18,498308,0Y52,Precision Drilling Corporation,147,23 Sep 2020 09:15:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Resumption,2020-09-24,14057184,39,9,2020.0,14057184,53.92709832,-112.5545622,
00/14-01-075-25W4/0,DELTASTREAM MARTENH 14-1-75-25,497321,A0KC,Horizon Drilling Inc.,14,23 Sep 2020 05:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-09-24,1075254,39,9,2020.0,1075254,55.46816670000001,-113.73214109999998,
04/10-18-079-12W6/0,BIR HZ 104 PCOUPE 10-18-79-12,497662,0Z41,Ensign Drilling Inc.,137,24 Apr 2020 12:45:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Drill To LD,2020-04-24,18079126,17,4,2020.0,18079126,55.84714801,-119.8535622,
03/06-22-073-24W4/0,SPL 9-20 HZ 103 SMITH 6-22-73-24,498409,A2CL,Komat Drilling Ltd.,4,10 Oct 2020 06:00:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-10-11,22073244,41,10,2020.0,22073244,55.33725309,-113.5964037,
00/11-22-073-24W4/0,SPL 9-20 HZ SMITH 11-22-73-24,498407,A2CL,Komat Drilling Ltd.,4,11 Oct 2020 04:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-10-11,22073244,41,10,2020.0,22073244,55.33725309,-113.5964037,
04/04-35-094-06W4/0,SUNCOR P122S3 FIREBAG 4-35-94-6,496402,A6PR,Nabors Drilling Canada Limited,102,13 Aug 2020 09:00:00 PM,Bonnyville,54,Suncor Energy Inc.,,Drill To LD,2020-08-14,35094064,33,8,2020.0,35094064,57.19888529,-110.8375639,
05/04-35-094-06W4/0,SUNCOR P122S4 FIREBAG 4-35-94-6,496403,A6PR,Nabors Drilling Canada Limited,102,14 Aug 2020 03:30:00 PM,Bonnyville,54,Suncor Energy Inc.,,Drill To LD,2020-08-14,35094064,33,8,2020.0,35094064,57.19888529,-110.8375639,
02/04-01-056-22W5/0,PEYTO SUNDANCE 4-1-56-22,498082,0Z41,Ensign Drilling Inc.,T432,03 Aug 2020 09:30:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-08-04,1056225,32,8,2020.0,1056225,53.81027021,-117.1230711,
02/15-17-022-17W4/0,TXNE 14C-9 HZ COUNTESS 15-17-22-17,497642,0Y52,Precision Drilling Corporation,239,20 Dec 2020 04:30:00 AM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-12-20,17022174,51,12,2020.0,17022174,50.87049427,-112.3130406,
00/11-07-035-07W4/0,TAC 2-12 HZ PROVOST 11-7-35-7,498916,A8AF,Hertz & Paluck Energy Services Inc.,1,20 Dec 2020 01:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-12-20,7035074,51,12,2020.0,7035074,51.99025368,-110.9812676,
02/05-01-035-08W4/0,TAC 2-12 HZ 102 PROVOST 5-1-35-8,498917,A8AF,Hertz & Paluck Energy Services Inc.,1,20 Dec 2020 07:45:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-12-20,1035084,51,12,2020.0,1035084,51.97600773,-111.0050864,
02/13-11-036-08W4/0,KARVE 102 HZ PROVOST 13-11-36-8,498864,A57H,Predator Drilling Inc.,27,20 Dec 2020 10:22:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2020-12-20,11036084,51,12,2020.0,11036084,52.07754894,-111.0288283,
02/02-25-037-03W4/0,SURGE ENERGY 102HZ PROVOST 2-25-37-3,498303,0Y52,Precision Drilling Corporation,145,20 Dec 2020 08:00:00 AM,Wainwright,0YK4,Surge Energy Inc.,,Resumption,2020-12-20,25037034,51,12,2020.0,25037034,52.20853909,-110.290774,
02/07-24-042-28W4/0,BEC HZ MORNSIDE 7-24-42-28,498799,A08C,Savanna Drilling Corp.,655E,20 Dec 2020 03:00:00 PM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-12-20,24042284,51,12,2020.0,24042284,52.63038831,-113.8911853,
02/04-33-043-08W5/0,OBE 102 HZ WILLGR 4-33-43-8,497493,A6PR,Nabors Drilling Canada Limited,26,19 Dec 2020 08:00:00 PM,Red Deer,0BP8,Obsidian Energy Ltd.,,Drill To LD,2020-12-20,33043085,51,12,2020.0,33043085,52.74942456,-115.0892295,
04/04-08-044-09W5/0,WESTBRICK HZ 104 WILLGR 4-8-44-9,498825,0ZG2,Excalibur Drilling Ltd.,14,19 Dec 2020 07:45:00 PM,Red Deer,A5WB,Westbrick Energy Ltd.,,Drill To LD,2020-12-20,8044095,51,12,2020.0,8044095,52.77790477,-115.2589217,
04/12-16-050-26W4/0,NEP 103 HZ LEDUC-WB 12-16-50-26,498571,0Z41,Ensign Drilling Inc.,32,20 Dec 2020 02:45:00 AM,St. Albert,A637,NEP Canada ULC,,Drill To LD,2020-12-20,16050264,51,12,2020.0,16050264,53.31598944,-113.7326003,
00/12-15-073-10W6/0,HUSKY HZ WEMBLEY 12-15-73-10,496254,A0KC,Horizon Drilling Inc.,37,20 Dec 2020 01:15:00 PM,Grande Prairie,0R46,Husky Oil Operations Limited,,Drill To LD,2020-12-20,15073106,51,12,2020.0,15073106,55.32332882,-119.43607079999998,
00/04-27-076-06W5/0,SPL 8-33 HZ MARTEN 4-27-76-6,498530,A2CL,Komat Drilling Ltd.,3,20 Dec 2020 04:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-12-20,27076065,51,12,2020.0,27076065,55.61399062,-114.8293929,
F1/14-31-076-06W5/0,SPL 1F1 NIPISI 14-31-76-6,498784,0Y52,Precision Drilling Corporation,294,20 Dec 2020 05:15:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-12-20,31076065,51,12,2020.0,31076065,55.6284605,-114.9069808,
02/02-11-057-18W4/0,SPL 15-11 HZ 102 UKALTA 2-11-57-18,498311,0Y52,Precision Drilling Corporation,147,17 Sep 2020 12:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Resumption,2020-09-17,11057184,38,9,2020.0,11057184,53.91243548,-112.5545418,
02/03-34-065-05W6/0,PARA HZ 102 KARR 3-34-65-5,498185,A5DR,Fox Drilling Inc.,3,17 Sep 2020 12:00:00 AM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2020-09-17,34065056,38,9,2020.0,34065056,54.66886487,-118.65495049999998,
02/03-34-065-05W6/0,PARA HZ 102 KARR 3-34-65-5,498185,A5DR,Fox Drilling Inc.,3,17 Sep 2020 09:47:00 AM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2020-09-17,34065056,38,9,2020.0,34065056,54.66886487,-118.65495049999998,
02/11-09-077-07W5/0,SPL 9-10 HZ 102 NIPISI 11-9-77-7,498355,0GE9,Tempco Drilling Company Inc.,7,16 Sep 2020 09:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-09-17,9077075,38,9,2020.0,9077075,55.65757655,-115.0105007,
09/08-13-082-12W4/0,CLC 202 INF03 DIVIDE 8-13-82-12,498286,0Y52,Precision Drilling Corporation,199,16 Sep 2020 08:15:00 PM,Bonnyville,0A9H,Connacher Oil And Gas Limited,,Drill To LD,2020-09-17,13082124,38,9,2020.0,13082124,56.10804195,-111.7283996,
18/15-07-093-12W4/2,SUNCOR 750P1B DOVER 15-7-93-12,453579,0Y52,Precision Drilling Corporation,151,16 Sep 2020 11:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-09-17,7093124,38,9,2020.0,7093124,57.05348647,-111.9106053,
00/16-22-041-11W5/0,PEYTO CHAMBERS 16-22-41-11,497802,A08C,Savanna Drilling Corp.,616,13 Mar 2020 08:45:00 PM,Red Deer,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-03-14,22041115,11,3,2020.0,22041115,52.54492509,-115.4887969,
02/07-05-050-19W5/0,TOURMALINE HZ 102 ANSELL 7-5-50-19,496917,A6PR,Nabors Drilling Canada Limited,C34,14 Mar 2020 01:00:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2020-03-14,5050195,11,3,2020.0,5050195,53.28697279,-116.7318996,
02/04-23-052-07W4/0,CREW HZ 102 SWIMMING 4-23-52-7,497817,0Y52,Precision Drilling Corporation,299,14 Mar 2020 04:30:00 PM,Wainwright,A0C6,Crew Energy Inc.,,Drill To LD,2020-03-14,23052074,11,3,2020.0,23052074,53.50431889,-110.91580729999998,
00/13-10-062-19W5/0,CHEVRON HZ FOXCK 13-10-62-19,492892,0Z41,Ensign Drilling Inc.,144,14 Mar 2020 05:10:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-03-14,10062195,11,3,2020.0,10062195,54.34860043,-116.7515687,
06/04-10-066-04W4/0,IMP H87-H05 LEMING 4-10-66-4,498073,0Y55,Akita Drilling Ltd.,21,10 Jun 2020 10:00:00 AM,Bonnyville,7,Imperial Oil Resources Limited,,Set Surface,2020-06-11,10066044,24,6,2020.0,10066044,54.69702879,-110.5102354,
10/05-10-066-04W4/0,IMP H87-H04 LEMING 5-10-66-4,498072,0Y55,Akita Drilling Ltd.,21,11 Jun 2020 05:00:00 AM,Bonnyville,7,Imperial Oil Resources Limited,,Set Surface,2020-06-11,10066044,24,6,2020.0,10066044,54.69702879,-110.5102354,
03/13-26-071-09W6/0,OVV HZ 103 WEMBLEY 13-26-71-9,498032,0Y52,Precision Drilling Corporation,534,11 Jun 2020 03:30:00 AM,Grande Prairie,26,Ovintiv Canada ULC,,Drill To LD,2020-06-11,26071096,24,6,2020.0,26071096,55.1778966,-119.2566196,
03/08-13-040-07W4/0,LONGSHORE HZ 103 PROVOST 8-13-40-7,498540,0GE9,Tempco Drilling Company Inc.,3,17 Oct 2020 07:30:00 PM,Wainwright,A76W,Longshore Resources Ltd.,,Drill To LD,2020-10-18,13040074,42,10,2020.0,13040074,52.44126189999999,-110.8688144,
05/08-08-066-04W4/0,IMP H92 PSW LEMING 8-8-66-4,495920,0Y55,Akita Drilling Ltd.,21,18 Oct 2020 03:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Resumption,2020-10-18,8066044,42,10,2020.0,8066044,54.69701459,-110.5605821,
03/02-11-074-25W4/0,DELTASTREAM MARTENH 2-11-74-25,498322,A0KC,Horizon Drilling Inc.,51,17 Oct 2020 06:15:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-10-18,11074254,42,10,2020.0,11074254,55.39539720000001,-113.7246573,
00/12-23-007-17W4/0,CNRL HZ TABERS 12-23-7-17,496318,0Z41,Ensign Drilling Inc.,651,06 Jan 2020 06:15:00 PM,Medicine Hat,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-07,23007174,2,1,2020.0,23007174,49.57469799,-112.1948888,
00/14-08-026-17W4/0,TXNE 16D-9 HZ WAYNE 14-8-26-17,496902,A1TW,Bonanza Drilling Inc.,6,07 Jan 2020 01:15:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-07,8026174,2,1,2020.0,8026174,51.20516336,-112.3307957,
00/14-08-026-17W4/0,TXNE 16D-9 HZ WAYNE 14-8-26-17,496902,A1TW,Bonanza Drilling Inc.,6,07 Jan 2020 01:20:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-07,8026174,2,1,2020.0,8026174,51.20516336,-112.3307957,
02/16-32-034-02W4/0,RHE 102 COMPEER 16-32-34-2,496258,0GE9,Tempco Drilling Company Inc.,6,07 Jan 2020 05:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-01-07,32034024,2,1,2020.0,32034024,51.96172444,-110.2413123,
00/11-19-034-08W4/0,TAC 4-29 HZ PROVOST 11-19-34-8,496997,A8AF,Hertz & Paluck Energy Services Inc.,1,07 Jan 2020 12:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-07,19034084,2,1,2020.0,19034084,51.93274789,-111.1154814,
04/12-33-034-09W4/0,TAC 2-33 HZ 104 PROVOST 12-33-34-9,496503,0GE9,Tempco Drilling Company Inc.,8,07 Jan 2020 01:15:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-01-07,33034094,2,1,2020.0,33034094,51.96187295,-111.2100117,
02/07-20-035-04W4/0,KARVE 102 HZ PROVOST 7-20-35-4,496076,0Z41,Ensign Drilling Inc.,348,07 Jan 2020 02:00:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Drill To LD,2020-01-07,20035044,2,1,2020.0,20035044,52.01915985,-110.540697,
02/01-12-039-09W5/0,OUC 102 HZ FERRIER 1-12-39-9,496526,0Z41,Ensign Drilling Inc.,225,02 Jan 2020 11:30:00 PM,Red Deer,A2DE,ORLEN Upstream Canada Ltd.,,Resumption,2020-01-07,12039095,2,1,2020.0,12039095,52.34128678,-115.1528814,
02/01-20-049-11W5/0,WHITECAP PEMBINA 1-20-49-11,496629,A2CL,Komat Drilling Ltd.,4,07 Jan 2020 09:00:00 AM,Drayton Valley,A5BE,Whitecap Resources Inc.,,Set Surface,2020-01-07,20049115,2,1,2020.0,20049115,53.24331665,-115.5620557,
00/16-18-051-15W5/0,BEC HZ EDSON 16-18-51-15,496845,A08C,Savanna Drilling Corp.,636,07 Jan 2020 01:00:00 AM,Drayton Valley,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-01-07,18051155,2,1,2020.0,18051155,53.40303764,-116.1880969,
00/12-32-054-20W5/0,PEYTO SUNDANCE 12-32-54-20,491480,0Z41,Ensign Drilling Inc.,438,07 Jan 2020 05:00:00 AM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-07,32054205,2,1,2020.0,32054205,53.70843197,-116.90042040000002,
00/10-18-063-03W6/0,7GEN HZ KAKWA 10-18-63-3,496283,0X84,Nabors Drilling Limited,86,07 Jan 2020 03:00:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-01-07,18063036,2,1,2020.0,18063036,54.45072137,-118.42835,
00/03-06-065-15W5/0,MURPHY 12-12A TWOCK 3-6-65-15,496521,A0KC,Horizon Drilling Inc.,10,07 Jan 2020 06:00:00 AM,St. Albert,0063,Murphy Oil Company Ltd.,,Drill To LD,2020-01-07,6065155,2,1,2020.0,6065155,54.59612998,-116.2445004,
04/13-19-072-09W6/0,NUVISTA 104 HZ B WEMBLEY 13-19-72-9,496859,A6PR,Nabors Drilling Canada Limited,39,07 Jan 2020 09:45:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Set Surface,2020-01-07,19072096,2,1,2020.0,19072096,55.25052256,-119.3591512,
00/15-31-076-06W5/0,SPL 1-5 HZ NIPISI 15-31-76-6,496053,0Y52,Precision Drilling Corporation,147,07 Jan 2020 12:30:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-01-07,31076065,2,1,2020.0,31076065,55.6284605,-114.9069808,
AD/12-02-077-06W4/0,CVE A12 HARDY 12-2-77-6,495606,0Y52,Precision Drilling Corporation,133,07 Jan 2020 12:17:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-07,2077064,2,1,2020.0,2077064,55.64272237,-110.8080205,
AA/03-23-084-11W4/0,JACOS OV2 HANGSTN 3-23-84-11,496324,0Y55,Akita Drilling Ltd.,12,06 Jan 2020 10:45:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-01-07,23084114,2,1,2020.0,23084114,56.29718219,-111.6125583,
AB/05-23-084-11W4/0,JACOS OV2 HANGSTN 5-23-84-11,496323,0Y55,Akita Drilling Ltd.,12,06 Jan 2020 10:45:00 AM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-01-07,23084114,2,1,2020.0,23084114,56.29718219,-111.6125583,
08/12-27-094-06W4/0,SUNCOR P122P13 FIREBAG 12-27-94-6,496393,A6PR,Nabors Drilling Canada Limited,102,07 Jan 2020 11:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-07,27094064,2,1,2020.0,27094064,57.18444441,-110.8643913,
AB/02-21-095-06W4/0,SUNCOR FIREBAG 2-21-95-6,496573,0ZF6,McAllister Water Well Drilling Ltd.,1,06 Jan 2020 08:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-01-07,21095064,2,1,2020.0,21095064,57.25720311,-110.9006078,
03/16-20-038-07W5/0,BEC HZ FERRIER 16-20-38-7,497981,A08C,Savanna Drilling Corp.,655,11 Aug 2020 02:15:00 PM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-08-11,20038075,33,8,2020.0,20038075,52.28268355,-114.9539866,
02/15-23-059-01W6/0,JUPITER HZ SMOKY 15-23-59-1,498061,A6PR,Nabors Drilling Canada Limited,60,11 Aug 2020 05:00:00 AM,Drayton Valley,A6X1,Jupiter Resources Inc.,,Drill To LD,2020-08-11,23059016,33,8,2020.0,23059016,54.11589595,-118.0253133,
02/08-18-047-06W5/0,BONTERRA 102 HZ PEMBINA 8-18-47-6,497799,A2EN,Ironhand Drilling Inc.,1,22 Sep 2020 12:45:00 PM,Drayton Valley,0XZ4,Bonterra Energy Corp.,,Drill To LD,2020-09-22,18047065,39,9,2020.0,18047065,53.05422743,-114.8550821,
03/01-15-062-19W5/0,CHEVRON 103 HZ FOXCK 1-15-62-19,496510,0Z41,Ensign Drilling Inc.,770,21 Sep 2020 12:55:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-09-22,15062195,39,9,2020.0,15062195,54.36323621,-116.7515686,
00/15-30-068-02W6/0,VELVET HZ BEZAN 15-30-68-2,498234,A08C,Savanna Drilling Corp.,639,22 Sep 2020 01:30:00 PM,Grande Prairie,A5YK,Velvet Energy Ltd.,,Drill To LD,2020-09-22,30068026,39,9,2020.0,30068026,54.91612363,-118.2801087,
00/05-14-071-08W6/0,PIPE 100 HZ ELM 5-14-71-8,497192,0Y52,Precision Drilling Corporation,520,22 Sep 2020 05:00:00 AM,Grande Prairie,A82B,Pipestone Energy Corp.,,Drill To LD,2020-09-22,14071086,39,9,2020.0,14071086,55.1488687,-119.1026338,
10/08-13-082-12W4/0,CLC 202 INF04 DIVIDE 8-13-82-12,498287,0Y52,Precision Drilling Corporation,199,22 Sep 2020 12:15:00 AM,Bonnyville,0A9H,Connacher Oil And Gas Limited,,Drill To LD,2020-09-22,13082124,39,9,2020.0,13082124,56.10804195,-111.7283996,
00/13-33-034-08W4/0,TAC 7-32 HZ PROVOST 13-33-34-8,498524,0GE9,Tempco Drilling Company Inc.,5,15 Oct 2020 11:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-10-16,33034084,42,10,2020.0,33034084,51.96186177,-111.0682574,
02/12-31-078-07W6/0,GRL 102 HZ VALHALLA 12-31-78-7,489430,A2CL,Komat Drilling Ltd.,3,16 Oct 2020 10:30:00 AM,Grande Prairie,A0TX,Grizzly Resources Ltd.,,Set Surface,2020-10-16,31078076,42,10,2020.0,31078076,55.80304856,-119.0606008,
02/16-34-078-08W6/0,GRL 16-27 HZ 102 PROGRESS 16-34-78-8,498520,A2CL,Komat Drilling Ltd.,3,15 Oct 2020 11:00:00 PM,Grande Prairie,A0TX,Grizzly Resources Ltd.,,Set Surface,2020-10-16,34078086,42,10,2020.0,34078086,55.80311223,-119.1381686,
03/04-35-094-06W4/0,SUNCOR P122S2 FIREBAG 4-35-94-6,496401,A6PR,Nabors Drilling Canada Limited,102,15 Oct 2020 04:45:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-10-16,35094064,42,10,2020.0,35094064,57.19888529,-110.8375639,
00/03-19-060-19W5/0,XTO E02 KAYBOBS 3-19-60-19,494031,0Z41,Ensign Drilling Inc.,56,21 Apr 2020 08:30:00 PM,St. Albert,A6GB,XTO Energy Canada ULC,,Resumption,2020-04-23,19060195,17,4,2020.0,19060195,54.20312907,-116.8265386,
02/13-10-062-19W5/0,CHEVRON 102 HZ FOXCK 13-10-62-19,492889,0Z41,Ensign Drilling Inc.,144,23 Apr 2020 09:30:00 AM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-04-23,10062195,17,4,2020.0,10062195,54.34860043,-116.7515687,
00/13-26-071-09W6/0,ECA HZ WEMBLEY 13-26-71-9,494874,0Y52,Precision Drilling Corporation,534,23 Apr 2020 08:30:00 AM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2020-04-23,26071096,17,4,2020.0,26071096,55.1778966,-119.2566196,
00/13-07-035-07W4/0,TAC 2-12 HZ PROVOST 13-7-35-7,498915,A8AF,Hertz & Paluck Energy Services Inc.,1,21 Dec 2020 11:30:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-12-21,7035074,52,12,2020.0,7035074,51.99025368,-110.9812676,
00/13-01-035-08W4/0,TAC 2-12 HZ PROVOST 13-1-35-8,498918,A8AF,Hertz & Paluck Energy Services Inc.,1,20 Dec 2020 06:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-12-21,1035084,52,12,2020.0,1035084,51.97600773,-111.0050864,
02/06-10-036-08W4/0,KARVE 102 HZ PROVOST 6-10-36-8,498865,A57H,Predator Drilling Inc.,27,21 Dec 2020 07:41:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2020-12-21,10036084,52,12,2020.0,10036084,52.07753822,-111.0526263,
00/15-03-045-10W5/0,TQN PEMBINA 15-3-45-10,498871,0Y52,Precision Drilling Corporation,231,20 Dec 2020 08:30:00 PM,Red Deer,A2TG,TAQA North Ltd.,,Drill To LD,2020-12-21,3045105,52,12,2020.0,3045105,52.85075295,-115.3556379,
00/04-31-058-01W6/0,TOURMALINE HZ SMOKY 4-31-58-1,498279,0Z41,Ensign Drilling Inc.,39,21 Dec 2020 12:07:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2020-12-21,31058016,52,12,2020.0,31058016,54.0576426,-118.1241572,
00/16-08-060-01W6/0,JUPITER HZ RESTHA 16-8-60-1,498465,A6PR,Nabors Drilling Canada Limited,127,20 Dec 2020 07:30:00 PM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Set Surface,2020-12-21,8060016,52,12,2020.0,8060016,54.17408103,-118.1003347,
04/04-12-075-25W4/0,SPL 3-13 HZ 104 MARTENH 4-12-75-25,498560,0Y52,Precision Drilling Corporation,149,21 Dec 2020 01:45:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Resumption,2020-12-21,12075254,52,12,2020.0,12075254,55.48262047,-113.7321418,
00/09-34-076-06W5/0,SPL 8-33 HZ NIPISI 9-34-76-6,498531,A2CL,Komat Drilling Ltd.,3,20 Dec 2020 05:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-12-21,34076065,52,12,2020.0,34076065,55.62845302,-114.8293771,
00/05-18-082-04W5/0,SPL 4-7 HZ GOODLOW 5-18-82-4,499026,A2CL,Komat Drilling Ltd.,3,21 Dec 2020 02:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-12-21,18082045,52,12,2020.0,18082045,56.10898856,-114.6008887,
02/10-32-048-11W5/0,RIDGEBACK 102 HZ PEMBINA 10-32-48-11,495945,0Y52,Precision Drilling Corporation,309,04 Oct 2020 11:30:00 AM,Drayton Valley,A7G2,Ridgeback Resources Inc.,,Drill To LD,2020-10-04,32048115,40,10,2020.0,32048115,53.18511173,-115.5619731,
00/03-33-055-26W5/0,TOURMALINE HZ WILD RIV 3-33-55-26,498017,0FZ8,Precision Drilling Technology Services Group Inc.,531,04 Oct 2020 01:30:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2020-10-04,33055265,40,10,2020.0,33055265,53.79558515,-117.7921479,
